t,cpu_util,mem_util
16860,0.6702,0.5325
16861,0.6601,0.5272
16862,0.5801,0.4732
16863,0.6531,0.5019
16864,0.4441,0.4966
16865,0.3922,0.5352
16866,0.3762,0.59
16867,0.453,0.498
16868,0.6371,0.5609
16869,0.6132,0.544
16870,0.6468,0.5925
16871,0.8618,0.6193
16872,0.8466,0.7265
16873,0.8692,0.7187
16874,0.7543,0.6865
16875,0.9008,0.6491
16876,0.8262,0.5817
16877,0.8339,0.6277
16878,0.8389,0.5573
16879,0.8313,0.6038
16880,0.7825,0.587
16881,0.7902,0.4785
16882,0.9188,0.5695
16883,1.0,0.365
16884,1.0,0.3663
16885,0.9816,0.3864
16886,0.8953,0.2534
16887,1.0,0.3761
16888,1.0,0.3319
16889,1.0,0.3163
16890,1.0,0.3981
16891,1.0,0.4057
16892,1.0,0.3842
16893,1.0,0.3752
16894,1.0,0.484
16895,1.0,0.5067
16896,1.0,0.4516
16897,1.0,0.4229
16898,1.0,0.3535
16899,1.0,0.3315
16900,1.0,0.4342
16901,1.0,0.4266
16902,1.0,0.3492
16903,1.0,0.3811
16904,1.0,0.3574
16905,1.0,0.3975
16906,1.0,0.3879
16907,1.0,0.4799
16908,1.0,0.4269
16909,1.0,0.3607
16910,1.0,0.4233
16911,1.0,0.307
16912,1.0,0.3052
16913,1.0,0.3618
16914,0.8669,0.2365
16915,0.8414,0.2517
16916,0.748,0.1727
16917,0.7461,0.0759
16918,0.6791,0.0297
16919,0.5086,0.0383
16920,0.6909,0.0152
16921,0.6653,0.1018
16922,0.7753,0.1235
16923,0.7219,0.11
16924,0.8491,0.0478
16925,0.7421,0.0801
16926,0.7465,0.2213
16927,0.6493,0.191
16928,0.8524,0.1691
16929,0.8174,0.1195
16930,0.8703,0.2065
16931,0.8903,0.2747
16932,0.8712,0.2577
16933,0.8966,0.2323
16934,0.988,0.1872
16935,1.0,0.1831
16936,1.0,0.2578
16937,1.0,0.2708
16938,1.0,0.358
16939,1.0,0.3213
16940,0.9178,0.1904
16941,0.8117,0.3599
16942,0.7169,0.3792
16943,0.638,0.4316
16944,0.5659,0.3879
16945,0.5632,0.3114
16946,0.5823,0.329
16947,0.5996,0.2172
16948,0.5387,0.2132
16949,0.6188,0.2869
16950,0.6581,0.3231
16951,0.7792,0.3463
16952,1.0,0.5739
16953,0.9435,0.5811
16954,1.0,0.4532
16955,0.9983,0.4375
16956,1.0,0.5483
16957,1.0,0.5219
16958,1.0,0.6279
16959,0.9883,0.6802
16960,0.9501,0.6452
16961,0.8571,0.5718
16962,0.666,0.5872
16963,0.6013,0.6583
16964,0.6117,0.5559
16965,0.693,0.5599
16966,0.7302,0.4231
16967,0.6988,0.4066
16968,0.6369,0.3118
16969,0.6182,0.3539
16970,0.5368,0.3192
16971,0.3682,0.3967
16972,0.2537,0.3692
16973,0.3785,0.3374
16974,0.5357,0.2477
16975,0.5967,0.2821
16976,0.5897,0.3211
16977,0.4763,0.3855
16978,0.4671,0.4302
16979,0.5202,0.4578
16980,0.5881,0.4961
16981,0.6413,0.5388
16982,0.7335,0.5926
16983,0.8797,0.498
16984,0.8308,0.4712
16985,1.0,0.3757
16986,0.8551,0.4014
16987,0.7775,0.504
16988,0.7822,0.5584
16989,0.8145,0.5204
16990,0.7867,0.5507
16991,0.7352,0.5705
16992,0.9022,0.5824
16993,0.8411,0.5017
16994,0.745,0.5814
16995,0.8705,0.5082
16996,0.9224,0.4867
16997,0.9914,0.5456
16998,0.985,0.5221
16999,0.8531,0.5268
17000,0.8447,0.5337
17001,0.7089,0.5371
17002,0.7204,0.5433
17003,0.7641,0.5552
17004,0.8394,0.5583
17005,0.8176,0.5031
17006,0.864,0.4107
17007,0.776,0.475
17008,0.8421,0.5394
17009,0.8814,0.5589
17010,0.8008,0.5771
17011,0.8307,0.5199
17012,0.9039,0.3736
17013,0.8925,0.3645
17014,0.8095,0.2569
17015,0.8108,0.2785
17016,0.8419,0.3664
17017,0.7609,0.3356
17018,0.6698,0.3094
17019,0.7055,0.2575
17020,0.7636,0.2707
17021,0.9249,0.2786
17022,0.9594,0.2271
17023,0.8422,0.2936
17024,0.9908,0.4648
17025,1.0,0.6284
17026,1.0,0.6072
17027,0.9424,0.5877
17028,0.8655,0.5469
17029,0.7776,0.4614
17030,0.5758,0.5212
17031,0.565,0.5812
17032,0.6268,0.5086
17033,0.3962,0.5311
17034,0.4636,0.5973
17035,0.5373,0.5732
17036,0.4702,0.5584
17037,0.3819,0.5986
17038,0.3213,0.6389
17039,0.119,0.6599
17040,0.1145,0.6696
17041,0.1538,0.6869
17042,0.0761,0.6635
17043,0.1775,0.5907
17044,0.2044,0.4945
17045,0.2424,0.5313
17046,0.2257,0.5373
17047,0.3013,0.5639
17048,0.417,0.5125
17049,0.3911,0.5189
17050,0.6339,0.7112
17051,0.6735,0.759
17052,0.6855,0.7825
17053,0.8,0.7123
17054,0.7184,0.722
17055,0.667,0.6582
17056,0.5912,0.4866
17057,0.6405,0.5837
17058,0.6086,0.552
17059,0.5452,0.6075
17060,0.6745,0.5596
17061,0.8096,0.5055
17062,0.7675,0.4699
17063,0.6448,0.4842
17064,0.787,0.4938
17065,0.7968,0.5072
17066,0.8181,0.478
17067,0.8131,0.4821
17068,0.7359,0.433
17069,0.6936,0.5246
17070,0.7406,0.4456
17071,0.6953,0.3993
17072,0.7227,0.3787
17073,0.8716,0.6071
17074,0.7547,0.6406
17075,0.8605,0.577
17076,0.8809,0.6176
17077,0.881,0.6391
17078,0.9005,0.6462
17079,0.7325,0.6789
17080,0.678,0.6727
17081,0.5443,0.6741
17082,0.5503,0.5724
17083,0.5728,0.6548
17084,0.5799,0.6209
17085,0.6701,0.5412
17086,0.5421,0.5089
17087,0.4767,0.4804
17088,0.5119,0.4331
17089,0.5228,0.4769
17090,0.4189,0.5371
17091,0.5212,0.4189
17092,0.6461,0.392
17093,0.6753,0.3706
17094,0.5483,0.3662
17095,0.5612,0.4747
17096,0.5878,0.4277
17097,0.5642,0.5252
17098,0.6713,0.5162
17099,0.6559,0.6106
17100,0.819,0.5884
17101,0.8682,0.5599
17102,0.8744,0.557
17103,0.9318,0.633
17104,1.0,0.638
17105,1.0,0.6459
17106,1.0,0.679
17107,0.9723,0.6199
17108,0.8614,0.6361
17109,0.6506,0.5938
17110,0.6595,0.6791
17111,0.623,0.6978
17112,0.5927,0.7323
17113,0.6728,0.6014
17114,0.6577,0.6406
17115,0.8039,0.6251
17116,0.7454,0.5347
17117,0.658,0.5398
17118,0.5519,0.4479
17119,0.6097,0.4874
17120,0.6988,0.5748
17121,0.6438,0.4652
17122,0.554,0.4656
17123,0.6762,0.4578
17124,0.5539,0.3409
17125,0.6345,0.4031
17126,0.5846,0.4453
17127,0.6146,0.5699
17128,0.6976,0.5976
17129,0.7283,0.5418
17130,0.6957,0.5718
17131,0.8001,0.6468
17132,0.8108,0.6138
17133,1.0,0.6612
17134,0.9288,0.5143
17135,0.7723,0.603
17136,0.8407,0.6477
17137,0.8236,0.49
17138,0.8733,0.5141
17139,0.7693,0.3952
17140,0.7627,0.3635
17141,0.7886,0.4105
17142,0.7332,0.4067
17143,0.7426,0.4866
17144,0.624,0.4918
17145,0.6519,0.4907
17146,0.7625,0.5578
17147,0.6528,0.536
17148,0.5439,0.5338
17149,0.6394,0.5397
17150,0.5296,0.5348
17151,0.5979,0.6039
17152,0.5999,0.5605
17153,0.564,0.5091
17154,0.6806,0.4458
17155,0.7484,0.3203
17156,0.7608,0.4173
17157,0.5781,0.3673
17158,0.6336,0.3591
17159,0.5438,0.459
17160,0.5264,0.453
17161,0.5282,0.4865
17162,0.681,0.4026
17163,0.6542,0.4912
17164,0.5352,0.4851
17165,0.6535,0.4254
17166,0.938,0.4004
17167,0.9557,0.5029
17168,1.0,0.4653
17169,1.0,0.405
17170,1.0,0.3814
17171,0.8688,0.3878
17172,0.9099,0.4006
17173,0.8621,0.4307
17174,0.7642,0.4387
17175,0.6638,0.4808
17176,0.7048,0.466
17177,0.7292,0.5925
17178,0.7078,0.5603
17179,0.5888,0.6398
17180,0.6836,0.5991
17181,0.6974,0.5102
17182,0.7795,0.4106
17183,0.5998,0.4332
17184,0.6018,0.5064
17185,0.5419,0.4379
17186,0.5452,0.3885
17187,0.6209,0.4169
17188,0.6469,0.4209
17189,0.6435,0.3897
17190,0.6399,0.3182
17191,0.5106,0.3448
17192,0.44,0.391
17193,0.5352,0.4257
17194,0.4955,0.431
17195,0.5895,0.3712
17196,0.6536,0.3961
17197,0.7188,0.4154
17198,0.737,0.3408
17199,0.6927,0.3298
17200,0.6735,0.3594
17201,0.7186,0.3611
17202,0.5401,0.2499
17203,0.6401,0.2223
17204,0.5956,0.1918
17205,0.5864,0.2384
17206,0.5784,0.4056
17207,0.5738,0.4182
17208,0.4675,0.3504
17209,0.4837,0.3476
17210,0.5346,0.3551
17211,0.3718,0.4071
17212,0.2767,0.4861
17213,0.362,0.571
17214,0.4282,0.6011
17215,0.4582,0.5979
17216,0.4082,0.6837
17217,0.4725,0.6563
17218,0.3802,0.6542
17219,0.3777,0.6342
17220,0.2818,0.5017
17221,0.2822,0.5788
17222,0.2132,0.617
17223,0.2905,0.4709
17224,0.3381,0.5329
17225,0.3031,0.5142
17226,0.4026,0.5738
17227,0.3335,0.5762
17228,0.3415,0.4925
17229,0.3027,0.4952
17230,0.3745,0.4422
17231,0.4347,0.372
17232,0.5447,0.4299
17233,0.5516,0.457
17234,0.3147,0.5494
17235,0.292,0.5246
17236,0.4301,0.4666
17237,0.4101,0.5071
17238,0.2637,0.4576
17239,0.314,0.4414
17240,0.3677,0.4761
17241,0.3186,0.4703
17242,0.3105,0.443
17243,0.2547,0.3619
17244,0.3112,0.4244
17245,0.3277,0.4061
17246,0.2456,0.4478
17247,0.26,0.4798
17248,0.2159,0.5469
17249,0.3495,0.5317
17250,0.431,0.5104
17251,0.4272,0.4443
17252,0.4398,0.4147
17253,0.5264,0.4394
17254,0.5137,0.3936
17255,0.5762,0.4176
17256,0.6931,0.5097
17257,0.6466,0.4834
17258,0.7735,0.406
17259,0.8707,0.3858
17260,0.8746,0.3058
17261,0.8228,0.3944
17262,0.8281,0.4045
17263,0.7946,0.3655
17264,0.719,0.338
17265,0.7531,0.2744
17266,0.6611,0.3449
17267,0.6284,0.4621
17268,0.5985,0.3748
17269,0.4868,0.4432
17270,0.5427,0.4315
17271,0.5248,0.5111
17272,0.6299,0.4014
17273,0.6064,0.4197
17274,0.571,0.3992
17275,0.4976,0.4436
17276,0.5033,0.4503
17277,0.5092,0.4545
17278,0.5706,0.4507
17279,0.575,0.5472
17280,0.7412,0.5356
17281,0.7682,0.5869
17282,0.6783,0.6219
17283,0.5862,0.6712
17284,0.6271,0.6042
17285,0.5418,0.6433
17286,0.5898,0.6586
17287,0.6595,0.5817
17288,0.7276,0.5665
17289,0.6492,0.7022
17290,0.7179,0.6715
17291,0.7353,0.6433
17292,0.6774,0.6654
17293,0.6583,0.6272
17294,0.6906,0.6313
17295,0.6297,0.5999
17296,0.6499,0.6209
17297,0.7606,0.6131
17298,0.8272,0.7265
17299,0.8199,0.721
17300,0.8251,0.6996
17301,0.7683,0.7542
17302,0.7166,0.6614
17303,0.5853,0.7572
17304,0.6036,0.6884
17305,0.6555,0.7532
17306,0.6446,0.8313
17307,0.5697,0.7873
17308,0.574,0.7508
17309,0.6801,0.735
17310,0.943,0.8325
17311,0.9006,0.7523
17312,1.0,0.7299
17313,1.0,0.6971
17314,1.0,0.6162
17315,1.0,0.5456
17316,1.0,0.5489
17317,0.9778,0.5515
17318,1.0,0.502
17319,0.9533,0.49
17320,0.9628,0.4524
17321,0.8961,0.5335
17322,0.8158,0.5268
17323,0.6437,0.5924
17324,0.7578,0.4879
17325,0.8227,0.5086
17326,0.863,0.5448
17327,0.8752,0.5356
17328,0.6746,0.5026
17329,0.6083,0.4941
17330,0.5849,0.5396
17331,0.4966,0.4662
17332,0.3638,0.5104
17333,0.2949,0.5299
17334,0.3116,0.5139
17335,0.3275,0.501
17336,0.4112,0.5055
17337,0.5832,0.6056
17338,0.6364,0.623
17339,0.618,0.5624
17340,0.7587,0.5345
17341,0.6217,0.4653
17342,0.4518,0.3541
17343,0.3858,0.291
17344,0.4589,0.3074
17345,0.477,0.3923
17346,0.3904,0.4572
17347,0.3402,0.3904
17348,0.2513,0.3477
17349,0.167,0.2983
17350,0.3102,0.1522
17351,0.3107,0.1569
17352,0.4642,0.2196
17353,0.3973,0.2165
17354,0.4443,0.1525
17355,0.4677,0.1165
17356,0.5422,0.1129
17357,0.563,0.1754
17358,0.6411,0.1783
17359,0.6809,0.23
17360,0.587,0.2367
17361,0.6438,0.2623
17362,0.6309,0.2162
17363,0.5647,0.1872
17364,0.6195,0.1251
17365,0.6897,0.177
17366,0.6441,0.1733
17367,0.6113,0.0
17368,0.4973,0.0221
17369,0.3555,0.1005
17370,0.3459,0.0686
17371,0.4194,0.1154
17372,0.3801,0.119
17373,0.5028,0.008
17374,0.4888,0.1457
17375,0.4758,0.1484
17376,0.4563,0.1754
17377,0.5396,0.1517
17378,0.4634,0.1487
17379,0.4574,0.1732
17380,0.4182,0.1245
17381,0.3799,0.242
17382,0.3912,0.3034
17383,0.3901,0.3431
17384,0.4822,0.3416
17385,0.4847,0.3031
17386,0.5324,0.3736
17387,0.5471,0.4161
17388,0.6595,0.3963
17389,0.6299,0.3362
17390,0.6019,0.249
17391,0.6589,0.2615
17392,0.6282,0.2569
17393,0.6642,0.3386
17394,0.8455,0.4054
17395,0.7524,0.4123
17396,0.8648,0.4117
17397,0.8097,0.3469
17398,0.9037,0.4175
17399,0.9409,0.4182
17400,0.9694,0.4586
17401,0.9364,0.5317
17402,0.897,0.4973
17403,0.8219,0.4485
17404,0.8088,0.5995
17405,0.7811,0.632
17406,0.7849,0.6108
17407,0.6603,0.6815
17408,0.6566,0.6566
17409,0.7522,0.6706
17410,0.8177,0.6305
17411,0.8061,0.6251
17412,0.9983,0.6044
17413,0.9297,0.5559
17414,0.9038,0.5691
17415,0.7701,0.5288
17416,0.7268,0.563
17417,0.8609,0.543
17418,0.8162,0.4389
17419,0.6806,0.4794
17420,0.9209,0.6417
17421,0.9152,0.7581
17422,0.9479,0.7379
17423,0.8911,0.7302
17424,0.7823,0.7421
17425,0.7466,0.7873
17426,0.7081,0.7829
17427,0.6944,0.7915
17428,0.7182,0.7787
17429,0.6668,0.8189
17430,0.695,0.8025
17431,0.802,0.7447
17432,0.7211,0.6421
17433,0.7137,0.6167
17434,0.6661,0.6175
17435,0.7025,0.7598
17436,0.7088,0.7278
17437,0.741,0.7223
17438,0.6007,0.6899
17439,0.521,0.7203
17440,0.4715,0.7291
17441,0.4117,0.6824
17442,0.3752,0.6152
17443,0.458,0.5873
17444,0.5184,0.534
17445,0.4861,0.5196
17446,0.5367,0.5281
17447,0.5636,0.4977
17448,0.5603,0.5858
17449,0.6517,0.6528
17450,0.5937,0.6337
17451,0.5957,0.5713
17452,0.5094,0.5674
17453,0.4312,0.5575
17454,0.3282,0.5523
17455,0.2605,0.5271
17456,0.2816,0.4638
17457,0.2708,0.4682
17458,0.2632,0.4492
17459,0.2536,0.4363
17460,0.4102,0.4453
17461,0.3262,0.4441
17462,0.2379,0.4515
17463,0.1859,0.4304
17464,0.1983,0.4556
17465,0.2571,0.4151
17466,0.3212,0.354
17467,0.4082,0.3073
17468,0.4067,0.2752
17469,0.3821,0.2077
17470,0.5212,0.1186
17471,0.2999,0.1649
17472,0.3174,0.2555
17473,0.3635,0.2996
17474,0.5227,0.2794
17475,0.3912,0.1861
17476,0.3655,0.2109
17477,0.2661,0.1269
17478,0.1365,0.1374
17479,0.1408,0.1047
17480,0.2279,0.0
17481,0.3405,0.0947
17482,0.3084,0.0364
17483,0.3738,0.0344
17484,0.3668,0.0461
17485,0.4205,0.0368
17486,0.5193,0.084
17487,0.5053,0.057
17488,0.5937,0.0984
17489,0.4945,0.1344
17490,0.5498,0.0672
17491,0.6325,0.0994
17492,0.7028,0.053
17493,0.6003,0.0018
17494,0.5814,0.0399
17495,0.604,0.0346
17496,0.6367,0.0764
17497,0.6416,0.1171
17498,0.7514,0.0475
17499,0.6377,0.1108
17500,0.6141,0.1443
17501,0.4758,0.1241
17502,0.5292,0.1318
17503,0.5747,0.1935
17504,0.8413,0.1874
17505,0.9089,0.3276
17506,0.9174,0.4247
17507,0.9194,0.4355
17508,0.8756,0.4252
17509,0.8698,0.418
17510,0.8759,0.386
17511,0.7024,0.3989
17512,0.7106,0.445
17513,0.7106,0.367
17514,0.8429,0.4117
17515,0.8177,0.472
17516,0.7431,0.5083
17517,0.7549,0.501
17518,0.7506,0.5336
17519,0.7301,0.611
17520,0.6188,0.6038
17521,0.6029,0.6019
17522,0.5539,0.7266
17523,0.5364,0.7368
17524,0.5957,0.6676
17525,0.5394,0.7141
17526,0.5222,0.7305
17527,0.5669,0.6827
17528,0.5445,0.61
17529,0.7535,0.6207
17530,0.7633,0.6131
17531,0.6533,0.5347
17532,0.5809,0.5288
17533,0.5042,0.5193
17534,0.4405,0.5156
17535,0.4889,0.5453
17536,0.4035,0.4386
17537,0.3843,0.3751
17538,0.484,0.3517
17539,0.4457,0.438
17540,0.5046,0.5833
17541,0.3723,0.5811
17542,0.3515,0.5814
17543,0.2906,0.4323
17544,0.3275,0.4901
17545,0.2559,0.5183
17546,0.4361,0.5353
17547,0.3107,0.4599
17548,0.4135,0.5811
17549,0.4906,0.6699
17550,0.5184,0.6816
17551,0.5243,0.7346
17552,0.674,0.7291
17553,0.8655,0.77
17554,0.8331,0.6816
17555,0.8316,0.5387
17556,0.7733,0.4618
17557,0.6686,0.4157
17558,0.6997,0.3813
17559,0.7122,0.4137
17560,0.5753,0.4025
17561,0.6105,0.4055
17562,0.6301,0.339
17563,0.578,0.27
17564,0.5233,0.2824
17565,0.5585,0.2594
17566,0.6868,0.2701
17567,0.7118,0.3128
17568,0.7662,0.4194
17569,0.6888,0.4222
17570,0.6487,0.5349
17571,0.6924,0.5587
17572,0.5766,0.5985
17573,0.5919,0.6586
17574,0.6293,0.6962
17575,0.6222,0.6411
17576,0.6442,0.7012
17577,0.6441,0.6715
17578,0.5896,0.6836
17579,0.4934,0.685
17580,0.489,0.747
17581,0.5964,0.7615
17582,0.676,0.6687
17583,0.6421,0.7883
17584,0.6082,0.8276
17585,0.5701,0.7823
17586,0.5339,0.7036
17587,0.5578,0.7532
17588,0.642,0.6827
17589,0.8184,0.7242
17590,0.7386,0.7802
17591,0.7813,0.7308
17592,0.8131,0.678
17593,0.7735,0.6435
17594,0.6803,0.5792
17595,0.6958,0.5906
17596,0.8581,0.6102
17597,0.8642,0.6502
17598,0.7855,0.595
17599,0.7612,0.6424
17600,0.6594,0.5782
17601,0.6554,0.6263
17602,0.7048,0.5328
17603,0.6417,0.6264
17604,0.3766,0.5908
17605,0.4075,0.6239
17606,0.3745,0.6605
17607,0.3232,0.5787
17608,0.2738,0.6265
17609,0.3196,0.5892
17610,0.2985,0.568
17611,0.3855,0.5259
17612,0.4699,0.6225
17613,0.4523,0.5482
17614,0.4155,0.5729
17615,0.4324,0.5333
17616,0.4267,0.5983
17617,0.2926,0.7344
17618,0.4586,0.688
17619,0.5204,0.6897
17620,0.4848,0.6598
17621,0.3347,0.7165
17622,0.331,0.6937
17623,0.295,0.7411
17624,0.3029,0.7084
17625,0.1421,0.8355
17626,0.1247,0.6914
17627,0.1131,0.7071
17628,0.1195,0.699
17629,0.1222,0.689
17630,0.1477,0.6994
17631,0.2895,0.6957
17632,0.2614,0.7018
17633,0.2029,0.7191
17634,0.0821,0.816
17635,0.0646,0.6383
17636,0.0,0.7444
17637,0.0822,0.889
17638,0.0979,0.7691
17639,0.1957,0.762
17640,0.3307,0.8346
17641,0.2724,0.8772
17642,0.2585,0.9635
17643,0.3796,0.968
17644,0.4033,0.8281
17645,0.4523,0.8941
17646,0.5399,0.9173
17647,0.6121,0.9894
17648,0.6418,0.8785
17649,0.7489,0.7912
17650,0.7335,0.7814
17651,0.7659,0.8509
17652,0.741,0.9344
17653,0.8131,0.8742
17654,0.7438,0.8357
17655,0.5995,0.9954
17656,0.6494,0.9432
17657,0.5629,0.9668
17658,0.4727,0.9218
17659,0.5777,0.9342
17660,0.6537,0.8657
17661,0.6211,0.8016
17662,0.3739,0.7681
17663,0.4253,0.7254
17664,0.4846,0.699
17665,0.5292,0.7234
17666,0.5679,0.8286
17667,0.5525,0.7809
17668,0.5195,0.7111
17669,0.4326,0.7041
17670,0.3826,0.6456
17671,0.4167,0.5425
17672,0.4504,0.6054
17673,0.5186,0.6068
17674,0.4076,0.6141
17675,0.282,0.4947
17676,0.265,0.4606
17677,0.1977,0.378
17678,0.2302,0.3825
17679,0.1414,0.3961
17680,0.2562,0.409
17681,0.2052,0.3734
17682,0.3498,0.3281
17683,0.4018,0.3242
17684,0.3248,0.3535
17685,0.5036,0.3254
17686,0.5272,0.2769
17687,0.5416,0.233
17688,0.5368,0.2049
17689,0.5748,0.1904
17690,0.6156,0.1377
17691,0.5431,0.1262
17692,0.5264,0.2161
17693,0.5368,0.2106
17694,0.5841,0.1487
17695,0.6304,0.028
17696,0.6395,0.1579
17697,0.591,0.2407
17698,0.5408,0.269
17699,0.446,0.3488
17700,0.4986,0.3873
17701,0.4519,0.3881
17702,0.4414,0.3189
17703,0.4659,0.4415
17704,0.4704,0.4184
17705,0.4739,0.3995
17706,0.4053,0.4066
17707,0.4341,0.4144
17708,0.4148,0.4531
17709,0.4147,0.4834
17710,0.5141,0.4502
17711,0.5563,0.4546
17712,0.5103,0.4898
17713,0.5004,0.4512
17714,0.6308,0.5408
17715,0.6022,0.5387
17716,0.6028,0.6339
17717,0.6533,0.5458
17718,0.6653,0.5841
17719,0.6297,0.5281
17720,0.5663,0.4897
17721,0.5647,0.5452
17722,0.6166,0.5305
17723,0.7189,0.6859
17724,0.5932,0.7103
17725,0.7321,0.661
17726,0.6999,0.6865
17727,0.7664,0.6656
17728,0.6966,0.7097
17729,0.5604,0.6844
17730,0.4548,0.7022
17731,0.4331,0.7068
17732,0.4809,0.7041
17733,0.4868,0.7592
17734,0.47,0.6414
17735,0.5634,0.6424
17736,0.5629,0.5955
17737,0.5846,0.5115
17738,0.8318,0.4616
17739,0.8171,0.4267
17740,0.748,0.4164
17741,0.7766,0.4407
17742,0.824,0.4765
17743,0.8344,0.4536
17744,0.8327,0.5514
17745,0.9372,0.5278
17746,1.0,0.4107
17747,0.9932,0.3944
17748,0.9196,0.4023
17749,0.9354,0.2106
17750,0.8642,0.2954
17751,0.9193,0.2985
17752,0.9348,0.2382
17753,1.0,0.1919
17754,1.0,0.2507
17755,1.0,0.3145
17756,1.0,0.2838
17757,0.8523,0.2119
17758,0.6662,0.2321
17759,0.6695,0.2625
17760,0.5681,0.3067
17761,0.6985,0.2814
17762,0.7837,0.2837
17763,0.7503,0.2943
17764,0.714,0.3614
17765,0.8247,0.4475
17766,0.9481,0.5464
17767,0.8536,0.6235
17768,0.7535,0.7282
17769,0.7193,0.7806
17770,0.7453,0.7348
17771,0.6944,0.8183
17772,0.7234,0.7237
17773,0.8707,0.8575
17774,0.7422,0.7854
17775,0.697,0.8281
17776,0.5786,0.9024
17777,0.5103,0.9147
17778,0.6838,0.8106
17779,0.5987,0.7382
17780,0.6208,0.7475
17781,0.6149,0.7737
17782,0.6233,0.7504
17783,0.5847,0.7437
17784,0.557,0.6449
17785,0.5212,0.7449
17786,0.4965,0.712
17787,0.5273,0.7506
17788,0.3701,0.8247
17789,0.3983,0.7425
17790,0.3332,0.7406
17791,0.2918,0.744
17792,0.1798,0.7195
17793,0.1696,0.7672
17794,0.2109,0.7173
17795,0.2644,0.7127
17796,0.1838,0.6827
17797,0.3993,0.8472
17798,0.4809,0.7908
17799,0.4305,0.8216
17800,0.4243,0.9148
17801,0.2548,0.8417
17802,0.1891,0.8327
17803,0.2214,0.7595
17804,0.308,0.6278
17805,0.2668,0.5753
17806,0.49,0.5379
17807,0.5144,0.5058
17808,0.4111,0.4877
17809,0.5183,0.4888
17810,0.4173,0.4177
17811,0.4483,0.4425
17812,0.3774,0.5181
17813,0.276,0.5977
17814,0.3558,0.5769
17815,0.3447,0.6282
17816,0.4931,0.583
17817,0.4145,0.5599
17818,0.2965,0.5822
17819,0.2708,0.5597
17820,0.516,0.4822
17821,0.5844,0.5337
17822,0.627,0.4835
17823,0.6701,0.4537
17824,0.6253,0.5199
17825,0.8399,0.5521
17826,0.862,0.5614
17827,0.8756,0.4716
17828,0.9381,0.4037
17829,0.8168,0.4322
17830,0.7331,0.4735
17831,0.7043,0.4906
17832,0.7759,0.4633
17833,0.6608,0.4352
17834,0.6499,0.4515
17835,0.6282,0.3792
17836,0.4983,0.3903
17837,0.4602,0.3122
17838,0.508,0.2573
17839,0.3915,0.2785
17840,0.5123,0.3232
17841,0.5516,0.3515
17842,0.5792,0.2914
17843,0.5784,0.1883
17844,0.4896,0.2011
17845,0.4407,0.0999
17846,0.4751,0.1733
17847,0.4267,0.1223
17848,0.448,0.2723
17849,0.3812,0.2245
17850,0.4257,0.2641
17851,0.474,0.2301
17852,0.3476,0.2316
17853,0.3631,0.2542
17854,0.2507,0.3164
17855,0.1168,0.3857
17856,0.0909,0.4348
17857,0.3376,0.5004
17858,0.4103,0.4642
17859,0.5286,0.5054
17860,0.5784,0.4855
17861,0.5934,0.5461
17862,0.6629,0.552
17863,0.6061,0.5879
17864,0.6409,0.6027
17865,0.7305,0.645
17866,0.7774,0.5915
17867,0.8655,0.4944
17868,0.8643,0.5547
17869,0.984,0.634
17870,0.9456,0.6225
17871,1.0,0.6671
17872,1.0,0.5634
17873,1.0,0.5244
17874,0.9354,0.5292
17875,0.8515,0.4247
17876,0.7597,0.3367
17877,0.7421,0.3535
17878,0.6306,0.3238
17879,0.73,0.3109
17880,0.7298,0.2949
17881,0.7264,0.2269
17882,0.6244,0.2255
17883,0.5591,0.2365
17884,0.3811,0.2129
17885,0.5189,0.1951
17886,0.4071,0.1958
17887,0.3069,0.258
17888,0.4321,0.2628
17889,0.469,0.1575
17890,0.4827,0.1004
17891,0.5133,0.1731
17892,0.5914,0.1458
17893,0.5973,0.1555
17894,0.4715,0.2855
17895,0.5341,0.3328
17896,0.5687,0.2114
17897,0.6614,0.3105
17898,0.5559,0.3278
17899,0.4973,0.3577
17900,0.5313,0.3824
17901,0.4567,0.4427
17902,0.2731,0.441
17903,0.3027,0.3553
17904,0.3867,0.3813
17905,0.3846,0.3039
17906,0.4367,0.4216
17907,0.4746,0.4038
17908,0.4792,0.4053
17909,0.4936,0.3693
17910,0.6044,0.3957
17911,0.5245,0.4279
17912,0.5876,0.3909
17913,0.4913,0.4233
17914,0.4306,0.4312
17915,0.5323,0.429
17916,0.4364,0.3875
17917,0.4227,0.5317
17918,0.618,0.6022
17919,0.6967,0.6426
17920,0.6303,0.7053
17921,0.5811,0.7159
17922,0.5659,0.6871
17923,0.6701,0.5218
17924,0.5839,0.4486
17925,0.4973,0.5814
17926,0.557,0.6485
17927,0.4221,0.6555
17928,0.3556,0.5554
17929,0.3585,0.5921
17930,0.3654,0.5725
17931,0.2655,0.6123
17932,0.308,0.5419
17933,0.3644,0.5116
17934,0.3207,0.5651
17935,0.465,0.6789
17936,0.4964,0.6331
17937,0.4187,0.5686
17938,0.5549,0.628
17939,0.5128,0.5481
17940,0.529,0.4757
17941,0.4911,0.4934
17942,0.544,0.6196
17943,0.5058,0.5647
17944,0.4743,0.5407
17945,0.4653,0.5466
17946,0.4294,0.5172
17947,0.5211,0.4113
17948,0.422,0.4637
17949,0.4254,0.4772
17950,0.4388,0.5009
17951,0.4344,0.4931
17952,0.5176,0.585
17953,0.3989,0.5521
17954,0.4519,0.4862
